Class,PK_CountLineCode,PK_CountLineCodeDecl,PK_CountLineCodeExe,PK_AvgLineCode,PK_AvgLineCodeDecl,PK_AvgLineCodeExe,PK_MaxLineCode,PK_MaxLineCodeDecl,PK_MaxLineCodeExe,PK_MinLineCode,PK_MinLineCodeDecl,PK_MinLineCodeExe,PK_SDLineCode,PK_SDLineCodeDecl,PK_SDLineCodeExe,PK_CountStmt,PK_CountStmtDecl,PK_CountStmtExe,PK_AvgStmt,PK_AvgStmtDecl,PK_AvgStmtExe,PK_MaxStmt,PK_MaxStmtDecl,PK_MaxStmtExe,PK_MinStmt,PK_MinStmtDecl,PK_MinStmtExe,PK_SDStmt,PK_SDStmtDecl,PK_SDStmtExe,PK_CountDeclClassMethod,PK_CountDeclClassVariable,PK_CountDeclInstanceMethod,PK_CountDeclInstanceVariable,PK_PKNOMNAMM,PK_CountDeclClass,PK_CountDeclFile,PK_SumCyclomatic,PK_SumCyclomaticModified,PK_SumCyclomaticStrict,PK_SumEssential,PK_MaxCyclomatic,PK_MaxCyclomaticModified,PK_MaxCyclomaticStrict,PK_MaxEssential,PK_AvgCyclomatic,PK_AvgCyclomaticModified,PK_AvgCyclomaticStrict,PK_AvgEssential,PK_MinCyclomatic,PK_MinCyclomaticModified,PK_MinCyclomaticStrict,PK_MinEssential,PK_SDCyclomatic,PK_SDCyclomaticModified,PK_SDCyclomaticStrict,PK_SDEssential,PK_MaxNesting,PK_MinNesting,PK_AvgNesting,PK_SDNesting,PK_CountDeclMethodDefault,PK_CountDeclMethodPrivate,PK_CountDeclMethodProtected,PK_CountDeclMethodPublic,PK_PKNOAMM,PK_PKNOI,PK_PKNOAC,CSLEX_NumberOfTokens,CSLEX_NumberOfUniqueTokens,CSLEX_NumberOfIdentifies,CSLEX_NumberOfUniqueIdentifiers,CSLEX_NumberOfKeywords,CSLEX_NumberOfUniqueKeywords,CSLEX_NumberOfAssignments,CSLEX_NumberOfOperatorsWithoutAssignments,CSLEX_NumberOfUniqueOperators,CSLEX_NumberOfSemicolons,CSLEX_NumberOfDots,CSLEX_NumberOfReturnAndPrintStatements,CSLEX_NumberOfConditionalJumpStatements,CSLEX_NumberOfUnConditionalJumpStatements,CSLEX_NumberOfExceptionStatements,CSLEX_NumberOfNewStatements,CSLEX_NumberOfSuperStatements,CSORD_CountLineCode,CSORD_CountLineCodeDecl,CSORD_CountLineCodeExe,CSORD_AvgLineCode,CSORD_AvgLineCodeDecl,CSORD_AvgLineCodeExe,CSORD_MaxLineCode,CSORD_MaxLineCodeDecl,CSORD_MaxLineCodeExe,CSORD_MinLineCode,CSORD_MinLineCodeDecl,CSORD_MinLineCodeExe,CSORD_SDLineCode,CSORD_SDLineCodeDecl,CSORD_SDLineCodeExe,CSORD_LogLineCode,CSORD_LogLineCodeDecl,CSORD_LogLineCodeExe,CSORD_CountLineCodeNAMM,CSORD_CountLineCodeDeclNAMM,CSORD_CountLineCodeExeNAMM,CSORD_AvgLineCodeNAMM,CSORD_AvgLineCodeDeclNAMM,CSORD_AvgLineCodeExeNAMM,CSORD_MaxLineCodeNAMM,CSORD_MaxLineCodeDeclNAMM,CSORD_MaxLineCodeExeNAMM,CSORD_MinLineCodeNAMM,CSORD_MinLineCodeDeclNAMM,CSORD_MinLineCodeExeNAMM,CSORD_SDLineCodeNAMM,CSORD_SDLineCodeDeclNAMM,CSORD_SDLineCodeExeNAMM,CSORD_LogStmt,CSORD_LogStmtDecl,CSORD_LogStmtExe,CSORD_CountStmt,CSORD_CountStmtDecl,CSORD_CountStmtExe,CSORD_AvgStmt,CSORD_AvgStmtDecl,CSORD_AvgStmtExe,CSORD_MaxStmt,CSORD_MaxStmtDecl,CSORD_MaxStmtExe,CSORD_MinStmt,CSORD_MinStmtDecl,CSORD_MinStmtExe,CSORD_SDStmt,CSORD_SDStmtDecl,CSORD_SDStmtExe,CSORD_CountStmtNAMM,CSORD_CountStmtDeclNAMM,CSORD_CountStmtExeNAMM,CSORD_AvgStmtNAMM,CSORD_AvgStmtDeclNAMM,CSORD_AvgStmtExeNAMM,CSORD_MaxStmtNAMM,CSORD_MaxStmtDeclNAMM,CSORD_MaxStmtExeNAMM,CSORD_MinStmtNAMM,CSORD_MinStmtDeclNAMM,CSORD_MinStmtExeNAMM,CSORD_SDStmtNAMM,CSORD_SDStmtDeclNAMM,CSORD_SDStmtExeNAMM,CSORD_CountDeclClassMethod,CSORD_CountDeclClassVariable,CSORD_CountDeclInstanceMethod,CSORD_CountDeclInstanceVariable,CSORD_CSNOMNAMM,CSORD_SumCSNOP,CSORD_MaxCSNOP,CSORD_MinCSNOP,CSORD_AvgCSNOP,CSORD_SDCSNOP,CSORD_SumCSNOPNAMM,CSORD_MaxCSNOPNAMM,CSORD_MinCSNOPNAMM,CSORD_AvgCSNOPNAMM,CSORD_SDCSNOPNAMM,CSORD_SumCyclomatic,CSORD_SumCyclomaticModified,CSORD_SumCyclomaticStrict,CSORD_SumEssential,CSORD_MaxCyclomatic,CSORD_MaxCyclomaticModified,CSORD_MaxCyclomaticStrict,CSORD_MaxEssential,CSORD_AvgCyclomatic,CSORD_AvgCyclomaticModified,CSORD_AvgCyclomaticStrict,CSORD_AvgEssential,CSORD_MinCyclomatic,CSORD_MinCyclomaticModified,CSORD_MinCyclomaticStrict,CSORD_MinEssential,CSORD_SDCyclomatic,CSORD_SDCyclomaticModified,CSORD_SDCyclomaticStrict,CSORD_SDEssential,CSORD_LogCyclomatic,CSORD_LogCyclomaticStrict,CSORD_LogCyclomaticModified,CSORD_LogEssential,CSORD_SumCyclomaticNAMM,CSORD_SumCyclomaticModifiedNAMM,CSORD_SumCyclomaticStrictNAMM,CSORD_SumEssentialNAMM,CSORD_MaxCyclomaticNAMM,CSORD_MaxCyclomaticModifiedNAMM,CSORD_MaxCyclomaticStrictNAMM,CSORD_MaxEssentialNAMM,CSORD_AvgCyclomaticNAMM,CSORD_AvgCyclomaticModifiedNAMM,CSORD_AvgCyclomaticStrictNAMM,CSORD_AvgEssentialNAMM,CSORD_MinCyclomaticNAMM,CSORD_MinCyclomaticModifiedNAMM,CSORD_MinCyclomaticStrictNAMM,CSORD_MinEssentialNAMM,CSORD_SDCyclomaticNAMM,CSORD_SDCyclomaticModifiedNAMM,CSORD_SDCyclomaticStrictNAMM,CSORD_SDEssentialNAMM,CSORD_MaxNesting,CSORD_MinNesting,CSORD_AvgNesting,CSORD_SDNesting,CSORD_PercentLackOfCohesion,CSORD_CountClassCoupled,CSORD_RFC,CSORD_FANIN,CSORD_FANOUT,CSORD_ATFD,CSORD_CFNAMM,CSORD_DAC,CSORD_NumberOfMethodCalls,CSORD_CountDeclMethodDefault,CSORD_CountDeclMethodPrivate,CSORD_CountDeclMethodProtected,CSORD_CountDeclMethodPublic,CSORD_CSNOAMM,CSORD_MaxInheritanceTree,CSORD_CountClassDerived,CSORD_CountClassBase,CSORD_NIM,CSORD_NMO,CSORD_NOII,CSORD_SumCountPath,CSORD_MinCountPath,CSORD_MaxCountPath,CSORD_AvgCountPath,CSORD_SDCountPath,CSORD_SumCountPathLog,CSORD_MinCountPathLog,CSORD_MaxCountPathLog,CSORD_AvgCountPathLog,CSORD_SDCountPathLog,CSORD_SumKnots,CSORD_MinKnots,CSORD_MaxKnots,CSORD_AvgKnots,CSORD_SDKnots,CSORD_NumberOfClassConstructors,CSORD_NumberOfDepends,CSORD_NumberOfDependsBy,CSORD_NumberOfMethods,Label_LineCoverage,Label_BranchCoverage,Tests,Label_Combine1
org.gudy.azureus2.core3.util.AEMonSem,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,5095,325,803,168,262,27,111,186,16,202,181,7,66,4,10,29,0,424,114,291,68,15.2,50.6,145,34,114,4,1,1,57.330620090838025,14.358272876638054,45.889432334689,2.5327543789924976,1.8864907251724816,2.404833716619938,336,75,252,84.0,18.75,63.0,145,34,114,23,2,14,53.18364410229896,13.953046262375825,43.16827538829875,2.380211241711606,1.944482672150169,2.184691430817599,284,116,168,47.8,17.4,30.4,104,41,63,2,1,1,43.98363331967927,17.76063061943466,26.30285155643775,237,86,151,59.25,21.5,37.75,104,41,63,12,2,10,41.984372092482225,17.613914953808536,24.386215368523263,1,12,4,7,3,3,2,0,0.6,0.7999999999999999,3,2,0,0.75,0.82915619758885,70,70,76,18,29,29,34,14,14,14,15,3,1,1,1,1,10.95445115010332,10.95445115010332,12.302845199383759,5.2,1.8512583487190752,1.8864907251724816,1.8512583487190752,1.2787536009528289,69,69,75,17,29,29,34,14,17.25,17.25,18.75,4.25,7,7,7,1,9.858372076565177,9.858372076565177,11.233320969330485,5.629165124598851,10,0,4.0,3.3466401061363023,67,27,2,48,69,12,1,8,5,0,0,4,1,1,1,2,1,12,0,169,81275,1,45360,16255.0,20116.052346322824,13,0,5,2.6,2.0591260281974,19,0,9,3.8,2.9257477676655586,1,7,6,5,62.2,50.4,10.4,56.3
org.gudy.azureus2.core3.util.AEMonitor,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,1301,117,130,43,91,27,16,38,7,60,16,5,17,1,11,3,1,155,28,95,19,1.8571428571428568,13.0,49,3,37,4,1,1,17.827976180539324,0.8329931278350429,14.312831406019663,2.146128035678238,1.146128035678238,1.963787827345556,134,11,90,22.33333333333333,1.8333333333333333,15.0,49,3,37,4,1,1,18.10770247405476,0.8975274678557508,14.52583904633395,1.934498451243568,1.0413926851582251,1.880813592280792,92,17,75,12.142857142857142,1.4285714285714286,10.714285714285714,32,3,29,2,1,1,12.028876820011936,0.7284313590846835,11.398173860182107,83,9,74,13.833333333333336,1.5,12.333333333333336,32,3,29,2,1,1,12.198588260760154,0.7637626158259734,11.542193128787188,1,0,6,6,5,3,1,0,0.42857142857142855,0.4948716593053935,2,1,0,0.3333333333333333,0.4714045207910317,26,26,26,16,9,9,9,6,3,3,3,2,1,1,1,1,3.2387954425013237,3.2387954425013237,3.2387954425013237,2.050385727772475,1.4313637641589874,1.4313637641589874,1.4313637641589874,1.230448921378274,25,25,25,15,9,9,9,6,4.166666666666667,4.166666666666667,4.166666666666667,2.5,1,1,1,1,3.2871804872193366,3.2871804872193366,3.2871804872193366,2.1408720964441885,6,0,2.0,2.390457218668787,59,7,0,2292,42,1,0,2,0,0,0,0,7,1,2,0,1,17,0,169,48,1,22,6.857142857142858,7.586238884201003,3,0,1,0.42857142857142855,0.4948716593053935,18,0,9,2.571428571428572,3.5398604838182477,1,2,294,7,74.1,73.0,18.8,73.55
org.gudy.azureus2.core3.util.AERunnable,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,108,34,15,13,12,8,0,0,0,3,5,0,0,0,2,0,0,15,6,4,8,1.0,2.0,8,1,4,1,1,0,3.5,0.0,2.0,1.0,0.4771212547196624,0.6989700043360189,9,2,4,4.5,1.0,2.0,8,1,4,1,1,0,3.5,0.0,2.0,0.7781512503836436,0.4771212547196624,0.6020599913279624,6,3,3,2.5,1.0,1.5,4,1,3,1,1,0,1.5,0.0,1.5,5,2,3,2.5,1.0,1.5,4,1,3,1,1,0,1.5,0.0,1.5,0,0,2,0,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,2,2,1,2,2,2,1,2,2,2,1,0,0,0,0,1.0,1.0,1.0,0.5,0.4771212547196624,0.4771212547196624,0.4771212547196624,0.3010299956639812,2,2,2,1,2,2,2,1,1.0,1.0,1.0,0.5,0,0,0,0,1.0,1.0,1.0,0.5,1,0,0.5,0.5,0,2,0,9,2,0,0,0,0,0,0,0,2,0,1,599,2,12,1,169,2,0,2,1.0,1.0,0,0,0,0.0,0.0,1,0,1,0.5,0.5,0,1,622,2,86.7,100.0,3.0,93.35
org.gudy.azureus2.core3.util.AEVerifier,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,1070,122,183,60,82,23,20,8,4,33,54,1,12,3,8,14,0,87,34,49,26,9.333333333333334,15.666666666666664,53,12,35,10,7,4,19.01461426260221,2.0548046676563256,13.767917618708925,1.9030899869919435,1.4623979978989559,1.6812412373755872,79,28,47,26.33333333333333,9.333333333333334,15.666666666666664,53,12,35,10,7,4,19.01461426260221,2.0548046676563256,13.767917618708925,1.6812412373755872,1.2787536009528289,1.4771212547196624,50,21,29,15.666666666666664,6.0,9.666666666666666,33,9,24,5,4,1,12.36482466066094,2.160246899469287,10.208928554075703,47,18,29,15.666666666666664,6.0,9.666666666666666,33,9,24,5,4,1,12.36482466066094,2.160246899469287,10.208928554075703,3,2,0,0,3,5,2,1,1.6666666666666667,0.4714045207910317,5,2,1,1.6666666666666667,0.4714045207910317,15,15,15,8,12,12,12,6,5,5,5,2,1,1,1,1,4.966554808583781,4.966554808583781,4.966554808583781,2.3570226039551585,1.2041199826559248,1.2041199826559248,1.2041199826559248,0.9542425094393248,15,15,15,8,12,12,12,6,5.0,5.0,5.0,2.6666666666666665,1,1,1,1,4.966554808583781,4.966554808583781,4.966554808583781,2.3570226039551585,4,0,1.6666666666666667,1.699673171197595,0,15,0,22,32,8,0,0,0,0,0,1,2,0,1,0,1,12,0,169,651,1,648,217.0,304.7632961277763,3,0,3,1.0,1.4142135623730951,7,0,7,2.333333333333333,3.2998316455372216,0,1,6,3,51.1,25.0,11.0,38.05
org.gudy.azureus2.core3.util.BDecoder,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,7418,415,1104,195,552,33,116,224,20,261,175,69,90,5,60,61,0,693,222,386,21,5.5,13.230769230769232,159,25,123,3,1,0,31.29115042107842,4.7817763033609815,24.63941135084149,2.7442929831226763,2.1583624920952498,2.537819095073274,431,113,268,21.55,5.65,13.4,159,25,123,3,1,0,34.74690633711151,5.217997700267794,27.50708999512671,2.5276299008713385,1.9590413923210936,2.392696953259666,394,119,275,12.923076923076925,3.4615384615384617,9.461538461538463,106,21,85,1,1,0,21.184034403518783,4.217461588268553,17.029907559328972,262,70,192,13.1,3.5,9.6,106,21,85,1,1,0,23.65354096113307,4.674398357008098,19.022092419079453,11,4,15,8,19,50,4,0,1.9230769230769231,1.0714144828603172,39,4,0,1.95,1.16081867662439,133,119,152,62,45,31,49,15,5,4,5,2,1,1,1,1,8.767628058668318,6.416163944547678,9.925461848166476,3.259033871433056,2.127104798364808,2.184691430817599,2.0791812460476247,1.7993405494535817,104,90,111,41,45,31,49,15,5.2,4.5,5.55,2.05,1,1,1,1,9.831581764904364,7.088723439378913,10.786449833008078,3.3387872049593086,7,0,1.2307692307692308,1.738869931608818,96,37,7,181,153,13,5,6,7,0,8,0,18,6,1,0,1,12,0,169,19830,1,19490,762.6923076923077,3745.7535317623424,13,0,4,0.5,0.8879535677396304,83,0,26,3.1923076923076925,6.226613048774718,1,8,50,26,45.1,39.8,51.2,42.45
org.gudy.azureus2.core3.util.BEncoder,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,6799,395,893,169,457,31,105,143,21,230,149,46,85,3,8,23,0,545,176,338,20,4.727272727272728,13.681818181818182,130,23,102,4,1,1,25.603460509912424,4.453617714151234,20.76795250475283,2.663700925389648,2.0211892990699383,2.4800069429571505,456,103,300,21.714285714285715,4.904761904761905,14.285714285714285,130,23,102,5,2,1,25.93240821671538,4.481759453658074,21.067110130525748,2.4996870826184043,1.9242792860618816,2.36735592102602,336,99,237,14.318181818181818,3.772727272727273,10.545454545454543,100,24,76,2,1,1,20.06214518493692,4.9076176240413885,15.532158056248898,313,82,231,14.904761904761903,3.9047619047619047,11.0,100,24,76,2,1,1,20.349107297384165,4.984784103886373,15.754062212346255,11,6,11,5,20,27,3,0,1.2272727272727273,0.6695872664843745,27,3,0,1.2857142857142858,0.6281383789653772,109,109,133,72,30,30,32,19,4,4,6,3,1,1,1,1,6.08632799229158,6.08632799229158,7.406859675188526,4.381591846285779,2.041392685158225,2.127104798364808,2.041392685158225,1.863322860120456,108,108,132,71,30,30,32,19,5.142857142857143,5.142857142857143,6.2857142857142865,3.3809523809523814,1,1,1,1,6.1666207021636845,6.1666207021636845,7.496938150515388,4.455880977253176,9,0,1.5909090909090908,1.898781688564129,89,30,1,163,132,14,0,8,1,0,12,0,10,1,1,0,1,12,0,169,208,1,102,9.454545454545457,21.042656401456355,12,0,2,0.5454545454545454,0.5821022034029861,86,0,34,3.9090909090909087,7.310696341097442,1,5,56,22,71.5,76.2,65.2,73.85
org.gudy.azureus2.core3.util.Debug,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,4739,324,792,159,309,25,71,117,15,183,175,33,49,3,21,21,0,441,138,241,11,3.138888888888889,6.6111111111111125,49,12,36,3,1,1,11.415112086642745,2.5943611692559707,8.734598438196414,2.617000341120899,2.0569048513364727,2.3783979009481366,230,65,132,11.5,3.25,6.6,47,12,36,3,1,1,11.517378173872736,2.754541704167864,8.83402513014311,2.432969290874406,1.954242509439325,2.2600713879850747,274,92,182,7.5,2.4722222222222223,5.027777777777779,38,11,27,2,1,1,8.917834814447833,2.3627445330367527,6.67701742759408,152,54,98,7.6,2.7,4.9,38,11,27,2,1,1,9.275774900244183,2.6851443164195103,6.707458535093603,36,2,0,0,20,47,4,0,1.3055555555555556,0.9374742794825668,22,2,0,1.1,0.6244997998398398,91,91,98,49,9,9,10,6,2,2,2,1,1,1,1,1,2.2171817836452643,2.2171817836452643,2.5992639033976856,1.0840453500604363,1.963787827345556,1.9956351945975501,1.963787827345556,1.6989700043360187,46,46,49,27,8,8,10,6,2.3,2.3,2.45,1.35,1,1,1,1,2.0760539492026693,2.0760539492026693,2.4794152536434875,1.1521718621802912,3,0,0.8055555555555556,1.0493237093068946,94,28,4,2462,177,11,1,1,4,0,6,0,30,16,1,0,1,12,0,169,152,1,42,4.2222222222222205,7.546563276349746,10,0,2,0.2777777777777778,0.5061351988413498,29,0,6,0.8055555555555556,1.468548876431811,0,4,1015,36,88.3,85.2,73.4,86.75
org.gudy.azureus2.core3.util.DisplayFormatters,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,9012,549,1392,264,620,28,189,346,21,381,241,83,97,27,2,17,0,816,229,510,14,3.0,9.659574468085106,79,10,66,3,1,1,17.823794250011055,2.5764894473566984,15.588152341953291,2.831229693867064,2.1522883443830563,2.6580113966571126,559,125,373,14.710526315789476,3.2894736842105265,9.81578947368421,79,10,66,3,1,1,17.0894056050384,2.761653725929277,14.568992421104658,2.640481436970422,2.0211892990699383,2.52244423350632,503,156,347,9.276595744680849,2.2127659574468086,7.0638297872340425,49,10,47,2,1,1,11.96751298868942,2.211538120882772,10.655942813642694,363,93,270,9.552631578947368,2.4473684210526314,7.105263157894738,48,10,41,2,1,1,11.231294082117287,2.391843248924106,9.574608618314683,47,48,0,0,38,61,4,0,1.2978723404255321,0.8484000866968886,53,4,0,1.3947368421052628,0.8747773757155085,176,144,193,81,28,20,28,12,3,3,4,1,1,1,1,1,5.613312766744152,3.6982126523621432,6.106271775990933,2.120840135213125,2.247973266361807,2.287801729930226,2.161368002234976,1.9138138523837167,136,112,153,61,22,11,25,7,3.5789473684210527,2.9473684210526314,4.026315789473684,1.6052631578947367,1,1,1,1,4.71074683400329,2.937483423658068,5.426479144000925,1.6309421507732806,4,0,0.7872340425531915,1.1838661909143449,95,26,3,418,191,7,3,8,5,0,3,0,44,9,1,0,1,12,0,169,262,1,55,5.574468085106383,11.380731533999974,14,0,2,0.2978723404255319,0.5424488844247644,234,0,93,4.97872340425532,18.68380725894624,0,10,134,47,62.0,46.4,64.8,54.2
org.gudy.azureus2.core3.util.LightHashMap,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,5601,266,1063,133,419,34,113,231,24,282,219,69,65,1,11,34,1,469,112,306,13,2.5769230769230766,10.038461538461537,84,12,64,3,1,1,18.88226524621456,2.5141610762160336,16.041966043980178,2.556302500767288,1.8325089127062364,2.418301291319745,354,66,258,14.16,2.64,10.32,84,12,64,3,1,1,19.172229917252714,2.5436980952935437,16.296551782509088,2.502427119984433,1.934498451243568,2.36735592102602,395,130,265,12.192307692307693,3.2692307692307687,8.923076923076922,83,17,67,2,1,1,19.57238877518184,4.062565429605102,15.595667734053773,313,84,229,12.52,3.36,9.16,83,17,67,2,1,1,19.88993715424964,4.11708634837794,15.858574967505753,2,4,24,3,21,23,3,0,0.8846153846153846,0.7507392806131975,22,3,0,0.88,0.7652450587883597,83,83,99,35,14,14,14,6,3,3,3,1,1,1,1,1,2.9873995737125205,2.9873995737125205,3.3052316428682804,1.0721046049820273,1.9242792860618816,2.0,1.9242792860618816,1.5563025007672873,81,81,97,34,14,14,14,6,3.24,3.24,3.88,1.36,1,1,1,1,3.036840463376369,3.036840463376369,3.350462654619508,1.0910545357588683,3,0,0.9230769230769232,0.8736782070461959,62,19,0,161,111,9,0,3,0,1,7,0,18,1,1,2,2,30,9,169,3464,1,2880,133.23076923076923,557.9985048017123,13,0,3,0.5,0.8435273922869734,20,0,9,0.7692307692307693,1.7608497141937838,4,5,53,26,48.3,50.7,38.4,49.5
org.gudy.azureus2.core3.util.LightHashSet,19451,6202,10626,13,59.82291666666666,110.65625,2435,808,1212,4,2,0,317.98781423192935,100.4511691892785,176.57817131779763,12161,4316,7845,40.91666666666666,40.91666666666666,81.71875,1349,498,851,2,2,0,191.33147065322623,64.49881566526801,131.3726968657142,513,453,746,328,689,194,96,3464,3403,3766,1846,45,31,49,19,2,2,3,1,0,0,0,0,51.10695548002737,49.96679452952286,55.86599538273856,24.96475814634613,10,0,2.375,2.3284920012746446,15,115,97,1032,268,11,11,4512,240,858,113,327,32,103,166,22,253,192,52,55,1,11,28,1,390,82,277,14,2.6666666666666665,10.541666666666666,85,12,65,3,1,1,19.64051934140236,2.5766041389567182,16.71570909520609,2.54282542695918,1.812913356642856,2.404833716619938,340,62,247,14.782608695652176,2.6956521739130435,10.73913043478261,85,12,65,3,1,1,20.01511716013267,2.6281880451665067,17.04780335538442,2.4842998393467863,1.9084850188786493,2.3521825181113627,337,98,239,12.666666666666664,3.333333333333333,9.333333333333334,83,17,67,2,1,1,20.379046973682442,4.20977698010503,16.254913786982144,297,78,219,12.91304347826087,3.391304347826087,9.521739130434783,83,17,67,2,1,1,20.782335817746468,4.2909321013827215,16.578848665163147,2,4,22,3,19,20,2,0,0.8333333333333334,0.6236095644623235,19,2,0,0.8260869565217391,0.6360321234055563,77,77,91,28,14,14,14,3,3,3,3,1,1,1,1,1,3.0135688514155805,3.0135688514155805,3.2657205262477005,0.5527707983925666,1.8920946026904804,1.963787827345556,1.8920946026904804,1.4623979978989559,74,74,88,27,14,14,14,3,3.217391304347826,3.217391304347826,3.8260869565217392,1.173913043478261,1,1,1,1,3.0780643513787584,3.0780643513787584,3.3316946192466115,0.5635426694267703,3,0,0.875,0.7806247497997998,59,15,0,115,108,8,0,3,0,1,7,0,16,1,1,0,2,33,6,169,3459,1,2880,144.125,579.4529972669627,13,0,3,0.5416666666666666,0.8650224788344456,13,0,2,0.5416666666666666,0.6441510347391795,4,2,4,24,53.4,61.9,41.2,57.65
